x;y;z;au_ppm;lenau;cu_pct;lencu;as_ppm;lenas;lit;mnz;alt;dhid
23234.286;32867.851;3967.5;0.079;5.002;0.156;5.002;5;5.002;20;5;300;56
23234.393;32867.789;3962.5;0.083;5.002;0.137;5.002;5;5.002;20;5;300;56
23234.499;32867.724;3957.5;0.125;5.002;0.221;5.002;5;5.002;20;5;300;56
23234.605;32867.654;3952.5;0.146;5.002;0.231;5.002;5;5.002;20;5;300;56
23234.711;32867.582;3947.5;0.147;5.002;0.205;5.002;5;5.002;20;5;300;56
23234.821;32867.511;3942.5;0.144;5.002;0.228;5.002;5;5.002;20;5;300;56
23234.937;32867.445;3937.5;0.138;5.002;0.201;5.002;5;5.002;20;5;300;56
23235.06;32867.386;3932.5;0.139;5.002;0.226;5.002;5;5.002;20;5;300;56
23235.185;32867.326;3927.5;0.096;5.002;0.149;5.002;5;5.002;20;5;300;56
23235.311;32867.264;3922.5;0.117;5.002;0.145;5.002;5;5.002;20;5;300;56
23235.434;32867.198;3917.5;0.137;5.002;0.201;5.002;5;5.002;20;5;300;56
23235.554;32867.129;3912.5;0.117;5.002;0.163;5.002;5;5.002;20;5;300;56
23235.672;32867.057;3907.5;0.146;5.002;0.234;5.002;5;5.002;20;5;300;56
23235.789;32866.982;3902.5;0.152;5.002;0.277;5.002;5;5.002;20;5;300;56
23235.91;32866.909;3897.5;0.198;5.002;0.369;5.002;5;5.002;20;5;300;56
23236.035;32866.839;3892.5;0.136;5.002;0.219;5.002;7.399;5.002;20;5;300;56
23236.161;32866.77;3887.5;0.256;5.002;0.355;5.002;5;5.002;20;5;300;56
23236.285;32866.7;3882.5;0.174;5.002;0.252;5.002;5;5.002;20;5;300;56
23236.407;32866.627;3877.5;0.145;5.002;0.259;5.002;5;5.002;20;5;300;56
23236.529;32866.551;3872.5;0.157;5.002;0.25;5.002;6.199;5.002;20;5;300;56
23236.656;32866.474;3867.5;0.205;5.002;0.297;5.002;5;5.002;20;5;300;56
23236.791;32866.399;3862.5;0.16;5.002;0.256;5.002;10.197;5.002;20;5;300;56
23236.928;32866.325;3857.5;0.174;5.002;0.247;5.002;5;5.002;20;5;300;56
23237.063;32866.25;3852.5;0.23;5.002;0.342;5.002;20.193;5.002;20;5;300;56
23237.197;32866.175;3847.5;0.199;5.002;0.325;5.002;5;5.002;20;5;300;56
23237.333;32866.1;3842.5;0.198;5.002;0.33;5.002;15.795;5.002;20;5;300;56
23237.45;32866.037;3838.164;0.168;3.673;0.282;3.673;30.044;3.673;20;5;300;56
23237.517;32866;3835.664;0.318;1.329;0.421;1.329;5;1.329;30;5;300;56
23237.603;32865.956;3832.5;0.243;5.002;0.36;5.002;5;5.002;30;5;300;56
23237.695;32865.908;3829.166;0.267;1.669;0.493;1.669;5;1.669;30;5;300;56
23237.767;32865.873;3826.666;0.274;3.334;0.626;3.334;41.397;3.334;20;5;300;56
23237.89;32865.815;3822.5;0.3;5.003;0.566;5.003;13.666;5.003;20;5;300;56
23238.043;32865.745;3817.5;0.34;5.003;0.539;5.003;7.66;5.003;20;5;300;56
23238.202;32865.676;3812.5;0.262;5.003;0.459;5.003;8.198;5.003;20;5;300;56
23238.361;32865.609;3807.5;0.255;5.003;0.414;5.003;22.328;5.003;20;5;300;56
23238.52;32865.544;3802.5;0.298;5.003;0.44;5.003;5.262;5.003;20;5;300;56
23238.675;32865.477;3797.5;0.286;5.003;0.395;5.003;7.971;5.003;20;5;300;56
23238.83;32865.407;3792.5;0.269;5.003;0.399;5.003;6.426;5.003;20;5;300;56
23238.988;32865.337;3787.5;0.333;5.003;0.455;5.003;20.391;5.003;20;5;300;56
23239.151;32865.269;3782.5;0.501;5.003;0.706;5.003;307.448;5.003;20;5;300;56
23239.26;32865.222;3779.181;0.579;1.64;0.516;1.64;111;1.64;20;5;200;56
23239.34;32865.185;3776.681;0.455;3.363;0.514;3.363;6.784;3.363;30;5;200;56
23239.472;32865.119;3772.5;0.404;5.003;0.537;5.003;10.597;5.003;30;5;200;56
23239.576;32865.065;3769.184;0.414;1.633;0.564;1.633;5;1.633;30;5;200;56
23239.654;32865.022;3766.684;0.439;3.37;0.52;3.37;29;3.37;20;5;200;56
23239.786;32864.944;3762.5;0.341;5.003;0.468;5.003;16.641;5.003;20;5;200;56
23239.941;32864.846;3757.5;0.373;5.003;0.488;5.003;13.57;5.003;20;5;200;56
23240.095;32864.743;3752.5;0.425;5.003;0.553;5.003;6.215;5.003;20;5;200;56
23240.196;32864.674;3749.191;0.427;1.62;0.682;1.62;21;1.62;20;5;200;56
23240.273;32864.623;3746.691;0.378;3.383;0.546;3.383;18.542;3.383;30;5;200;56
23240.4;32864.539;3742.5;0.347;5.003;0.512;5.003;19.104;5.003;30;5;200;56
23240.551;32864.441;3737.5;0.348;5.003;0.646;5.003;33.305;5.003;30;5;200;56
23240.635;32864.385;3734.695;0.359;0.61;0.565;0.61;5;0.61;30;5;200;56
23240.709;32864.336;3732.195;0.553;4.393;0.748;4.393;7.276;4.393;20;5;200;56
23240.848;32864.24;3727.5;0.354;5.003;0.424;5.003;6.878;5.003;20;5;200;56
23240.93;32864.182;3724.698;0.259;0.604;0.454;0.604;6;0.604;20;5;200;56
23241.004;32864.129;3722.198;0.434;4.4;0.432;4.4;16.365;4.4;30;5;200;56
23241.145;32864.03;3717.5;0.411;5.003;0.467;5.003;5;5.003;30;5;200;56
23241.296;32863.924;3712.5;0.774;5.003;0.62;5.003;5;5.003;30;5;200;56
23241.445;32863.814;3707.5;0.402;5.003;0.524;5.003;5;5.003;30;5;200;56
23241.589;32863.7;3702.5;0.425;5.003;0.626;5.003;5;5.003;30;5;200;56
23241.735;32863.583;3697.5;0.409;5.004;0.6;5.004;5;5.004;30;5;200;56
23241.884;32863.466;3692.5;0.635;5.004;0.851;5.004;5;5.004;30;5;200;56
23242.034;32863.349;3687.5;0.741;5.004;0.794;5.004;5;5.004;30;5;200;56
23242.183;32863.234;3682.5;0.571;5.004;0.548;5.004;5;5.004;30;5;200;56
23242.328;32863.117;3677.5;0.606;5.003;0.673;5.003;5;5.003;30;5;200;56
23242.47;32862.998;3672.5;0.585;5.003;0.656;5.003;7.344;5.003;30;5;200;56
23242.609;32862.876;3667.5;0.515;5.003;0.522;5.003;14.648;5.003;30;5;200;56
23242.745;32862.751;3662.5;0.557;5.003;0.654;5.003;5;5.003;30;5;200;56
23242.876;32862.621;3657.5;0.682;5.003;0.754;5.003;5;5.003;30;5;200;56
23243.006;32862.489;3652.5;0.909;5.003;0.958;5.003;5;5.003;30;5;200;56
23243.141;32862.36;3647.5;0.533;5.004;0.72;5.004;5;5.004;30;5;200;56
23243.284;32862.236;3642.5;0.492;5.004;0.628;5.004;5;5.004;30;5;200;56
23243.424;32862.112;3637.5;0.688;5.003;0.834;5.003;16.751;5.003;30;5;200;56
23243.559;32861.986;3632.5;0.711;5.003;0.862;5.003;6.839;5.003;30;5;200;56
23243.693;32861.859;3627.5;0.947;5.003;1.001;5.003;5;5.003;30;5;200;56
23243.831;32861.731;3622.5;0.81;5.004;0.863;5.004;12.17;5.004;30;5;200;56
23243.974;32861.602;3617.5;1.1;5.004;1.036;5.004;14.698;5.004;30;5;200;56
23244.121;32861.47;3612.5;0.745;5.004;0.831;5.004;26.201;5.004;30;5;200;56
23244.265;32861.337;3607.5;0.767;5.004;0.753;5.004;18.891;5.004;30;5;200;56
23244.403;32861.204;3602.5;0.764;5.004;0.783;5.004;17.766;5.004;30;5;200;56
23244.537;32861.071;3597.5;0.786;5.004;0.76;5.004;13.02;5.004;30;5;200;56
23244.667;32860.938;3592.5;0.86;5.003;0.968;5.003;5;5.003;30;5;200;56
23244.795;32860.806;3587.5;1.164;5.003;1.052;5.003;5;5.003;30;5;200;56
23244.92;32860.675;3582.5;1.239;5.003;1.008;5.003;17.482;5.003;30;5;200;56
23245.041;32860.545;3577.5;1.1;5.003;0.948;5.003;11.306;5.003;30;5;200;56
23245.159;32860.414;3572.5;1.319;5.003;1.13;5.003;15.211;5.003;30;5;200;56
23245.276;32860.284;3567.5;1.33;5.003;1.059;5.003;16.776;5.003;30;5;200;56
23245.394;32860.153;3562.5;1.175;5.003;0.96;5.003;20.797;5.003;30;5;200;56
23245.509;32860.023;3557.5;1.397;5.003;1.07;5.003;28.344;5.003;30;5;200;56
23245.621;32859.891;3552.5;1.356;5.003;0.999;5.003;9.032;5.003;30;5;200;56
23245.727;32859.754;3547.5;1.212;5.003;0.967;5.003;5;5.003;30;5;200;56
23245.828;32859.61;3542.5;1.318;5.003;0.969;5.003;7.818;5.003;30;5;200;56
23245.927;32859.461;3537.5;1.329;5.003;0.925;5.003;40.917;5.003;30;5;200;56
23246.027;32859.31;3532.5;1.304;5.003;0.949;5.003;20.629;5.003;30;5;200;56
23246.114;32859.182;3528.266;1.444;3.471;0.866;3.471;5;3.471;30;5;200;56
23246.165;32859.107;3525.766;1.049;1.532;0.661;1.532;5;1.532;40;5;200;56
23246.236;32859.011;3522.5;0.602;5.003;0.327;5.003;11.795;5.003;40;5;200;56
23246.346;32858.864;3517.5;0.552;5.003;0.298;5.003;27.478;5.003;40;5;300;56
23246.462;32858.717;3512.5;0.846;5.004;0.402;5.004;23.693;5.004;40;5;300;56
23246.582;32858.57;3507.5;0.886;5.004;0.372;5.004;5;5.004;40;5;300;56
23246.704;32858.42;3502.5;0.579;5.004;0.272;5.004;7.638;5.004;40;5;200;56
23246.825;32858.268;3497.5;0.767;5.004;0.416;5.004;15.06;5.004;40;5;200;56
23246.943;32858.112;3492.5;0.495;5.004;0.245;5.004;5.892;5.004;40;5;300;56
23247.061;32857.953;3487.5;1.55;5.004;0.779;5.004;13.425;5.004;40;5;300;56
23247.18;32857.79;3482.5;0.887;5.004;0.417;5.004;16.159;5.004;40;5;300;56
23247.295;32857.623;3477.5;0.288;5.004;0.164;5.004;5;5.004;40;5;300;56
23247.403;32857.453;3472.5;0.191;5.004;0.187;5.004;5;5.004;40;5;300;56
23247.508;32857.279;3467.5;0.125;5.004;0.095;5.004;7.207;5.004;40;5;300;56
23247.612;32857.102;3462.5;0.258;5.004;0.421;5.004;70.734;5.004;40;5;300;56
23247.718;32856.923;3457.5;0.274;5.004;0.107;5.004;12.511;5.004;40;5;300;56
23247.826;32856.743;3452.5;0.196;5.004;0.124;5.004;18.67;5.004;40;5;300;56
23247.929;32856.563;3447.5;0.244;5.004;0.13;5.004;6.913;5.004;40;5;300;56
23248.025;32856.384;3442.5;0.186;5.004;0.136;5.004;13.079;5.004;40;5;300;56
23248.121;32856.205;3437.5;0.148;5.004;0.091;5.004;5;5.004;40;5;300;56
23248.221;32856.025;3432.5;0.175;5.004;0.106;5.004;12.993;5.004;40;5;300;56
23248.323;32855.845;3427.5;0.887;5.004;0.409;5.004;5;5.004;40;5;300;56
23248.426;32855.667;3422.5;2.323;5.004;1.022;5.004;6.478;5.004;40;5;300;56
23248.526;32855.489;3417.5;1.99;5.004;0.846;5.004;8.318;5.004;40;5;300;56
23248.622;32855.312;3412.5;1.217;5.004;0.586;5.004;6.373;5.004;40;5;300;56
23248.717;32855.133;3407.5;0.256;5.004;0.176;5.004;10.627;5.004;40;5;300;56
23248.81;32854.952;3402.5;0.421;5.004;0.23;5.004;5.594;5.004;40;5;300;56
23248.905;32854.767;3397.5;0.264;5.004;0.169;5.004;11.794;5.004;40;5;300;56
23249.002;32854.577;3392.5;0.189;5.005;0.124;5.005;30.669;5.005;40;5;300;56
23249.099;32854.388;3387.5;0.148;5.004;0.129;5.004;39.25;5.004;40;5;500;56
23249.198;32854.201;3382.5;0.236;5.004;0.191;5.004;11.085;5.004;40;5;500;56
23249.299;32854.016;3377.5;0.288;5.004;0.171;5.004;10.932;5.004;40;5;500;56
23249.4;32853.833;3372.5;0.328;5.004;0.184;5.004;5;5.004;40;5;500;56
23249.5;32853.651;3367.5;0.235;5.004;0.187;5.004;125.397;5.004;40;5;500;56
23249.597;32853.471;3362.5;0.747;5.004;0.354;5.004;18.774;5.004;40;5;500;56
23249.658;32853.357;3359.334;1.946;1.332;0.998;1.332;79;1.332;40;5;500;56
23249.707;32853.269;3356.834;2.591;3.672;1.046;3.672;5;3.672;30;5;500;56
23249.791;32853.118;3352.5;2.592;5.004;1.164;5.004;22.985;5.004;30;5;500;56
23249.889;32852.948;3347.5;2.607;5.004;0.87;5.004;5;5.004;30;5;500;56
23249.986;32852.784;3342.5;2.368;5.004;0.794;5.004;11.395;5.004;30;5;500;56
23250.083;32852.622;3337.5;2.049;5.004;0.765;5.004;8.708;5.004;30;5;500;56
23250.176;32852.46;3332.5;2.328;5.003;0.791;5.003;5.689;5.003;30;5;500;56
23250.264;32852.296;3327.5;2.216;5.003;1.036;5.003;321.149;5.003;30;5;500;56
23250.347;32852.129;3322.5;2.256;5.003;1.204;5.003;106.56;5.003;30;5;500;56
23250.428;32851.962;3317.5;2.269;5.003;1.049;5.003;12.137;5.003;30;5;500;56
23250.509;32851.796;3312.5;2.406;5.003;1.069;5.003;23.046;5.003;30;5;500;56
23250.589;32851.633;3307.5;3.269;5.003;1.001;5.003;27.832;5.003;30;5;500;56
23250.669;32851.471;3302.5;3.319;5.003;1.047;5.003;13.289;5.003;30;5;500;56
23250.747;32851.312;3297.5;2.747;5.003;1.071;5.003;15.053;5.003;30;5;500;56
23250.823;32851.156;3292.5;2.384;5.003;0.987;5.003;52.573;5.003;30;5;500;56
23250.899;32851.008;3287.5;2.047;5.003;0.757;5.003;10.197;5.003;30;5;500;56
23250.975;32850.865;3282.5;2.667;5.003;0.884;5.003;24.19;5.003;30;5;500;56
23251.052;32850.727;3277.5;2.078;5.002;0.785;5.002;23.625;5.002;30;5;500;56
23251.126;32850.589;3272.5;1.589;5.002;0.517;5.002;26.67;5.002;30;5;500;56
23251.197;32850.449;3267.5;1.567;5.002;0.605;5.002;116.944;5.002;30;5;500;56
23251.266;32850.308;3262.5;1.193;5.002;0.396;5.002;62.792;5.002;30;5;500;56
23251.336;32850.168;3257.5;0.456;5.002;0.357;5.002;49.331;5.002;30;5;500;56
23251.408;32850.033;3252.5;1.389;5.002;0.916;5.002;128.476;5.002;30;5;500;56
23251.48;32849.903;3247.5;0.466;5.002;0.459;5.002;172.765;5.002;30;5;500;56
23251.552;32849.786;3242.5;0.689;5.002;0.489;5.002;95.5;5.002;30;5;500;56
23251.622;32849.695;3237.5;1.207;5.001;0.779;5.001;27.049;5.001;30;5;500;56
23251.688;32849.627;3232.5;1.127;5.001;0.553;5.001;6.253;5.001;30;5;500;56
23251.752;32849.568;3227.5;0.666;5.001;0.535;5.001;31.203;5.001;30;5;500;56
23251.786;32849.537;3224.871;0.856;0.257;0.613;0.257;7;0.257;30;5;500;56
23466.287;33154.538;4100.244;-99;0;-99;0;-99;0;100;100;100;57
23466.211;33154.574;4097.5;-99;0;-99;0;-99;0;100;100;100;57
23466.071;33154.643;4092.5;0.304;1.694;0.321;1.694;28.043;1.694;100;100;100;57
23465.949;33154.706;4088.248;0.266;3.506;0.315;3.506;57.758;3.506;100;100;100;57
23465.878;33154.745;4085.748;0.217;1.497;0.12;1.497;10;1.497;30;3;500;57
23465.789;33154.794;4082.5;0.263;5.002;0.093;5.002;12.796;5.002;30;3;500;57
23465.649;33154.871;4077.5;0.278;5.003;0.106;5.003;25.293;5.003;30;2;500;57
23465.501;33154.949;4072.5;0.236;5.003;0.063;5.003;16.298;5.003;30;2;400;57
23465.348;33155.028;4067.5;0.276;5.003;0.104;5.003;38.704;5.003;30;2;400;57
23465.199;33155.11;4062.5;0.169;5.003;0.164;5.003;369.078;5.003;30;2;400;57
23465.057;33155.195;4057.5;0.392;5.003;0.075;5.003;47.668;5.003;30;2;400;57
23464.916;33155.28;4052.5;0.386;5.003;0.044;5.003;10.648;5.003;30;2;400;57
23464.778;33155.37;4047.5;0.422;5.003;0.063;5.003;18.187;5.003;30;2;400;57
23464.654;33155.469;4042.5;0.202;5.002;0.069;5.002;68.879;5.002;30;2;400;57
23464.536;33155.573;4037.5;0.274;5.003;0.045;5.003;52.602;5.003;30;2;400;57
23464.409;33155.673;4032.5;0.402;5.003;0.026;5.003;15.414;5.003;30;2;400;57
23464.27;33155.768;4027.5;0.506;5.003;0.039;5.003;11.302;5.003;30;2;400;57
23464.126;33155.867;4022.5;0.691;5.003;0.025;5.003;14.847;5.003;30;2;400;57
23463.981;33155.973;4017.5;0.684;5.003;0.028;5.003;31.696;5.003;30;2;400;57
23463.833;33156.083;4012.5;0.43;5.004;0.033;5.004;33.335;5.004;30;2;400;57
23463.68;33156.195;4007.5;0.532;5.004;0.044;5.004;55.303;5.004;30;2;400;57
23463.517;33156.303;4002.5;0.51;5.004;0.078;5.004;28.877;5.004;30;2;400;57
23463.346;33156.406;3997.5;0.511;5.004;0.091;5.004;13.131;5.004;30;2;500;57
23463.168;33156.508;3992.5;0.579;5.004;0.163;5.004;17.788;5.004;30;2;500;57
23462.991;33156.61;3987.5;0.623;5.004;0.18;5.004;19.857;5.004;30;2;500;57
23462.821;33156.715;3982.5;0.656;5.004;0.168;5.004;35.708;5.004;30;2;300;57
23462.656;33156.819;3977.5;0.686;5.004;0.357;5.004;17.391;5.004;30;2;300;57
23462.488;33156.918;3972.5;0.76;5.004;2.383;5.004;5.799;5.004;30;4;300;57
23462.316;33157.013;3967.5;0.663;5.004;2.457;5.004;27.783;5.004;30;4;300;57
23462.145;33157.11;3962.5;0.519;5.004;2.245;5.004;11.33;5.004;30;4;300;57
23461.974;33157.21;3957.5;0.573;5.004;2.024;5.004;32.369;5.004;30;4;300;57
23461.801;33157.312;3952.5;0.72;5.004;2.246;5.004;28.056;5.004;30;4;300;57
23461.625;33157.416;3947.5;0.624;5.004;1.982;5.004;5;5.004;30;4;300;57
23461.446;33157.521;3942.5;0.582;5.004;1.413;5.004;5;5.004;30;4;300;57
23461.264;33157.629;3937.5;0.65;5.005;1.328;5.005;5;5.005;30;4;300;57
23461.093;33157.736;3932.802;0.397;4.4;0.65;4.4;9.545;4.4;30;4;300;57
23461.001;33157.795;3930.302;0.345;0.605;0.417;0.605;5;0.605;40;4;300;57
23460.898;33157.861;3927.5;0.324;5.005;0.447;5.005;8.996;5.005;40;4;300;57
23460.715;33157.98;3922.5;0.33;5.005;0.39;5.005;5.491;5.005;40;4;300;57
23460.529;33158.096;3917.5;0.359;5.005;0.297;5.005;12.901;5.005;40;4;300;57
23460.335;33158.204;3912.5;0.369;5.005;0.331;5.005;21.783;5.005;40;5;300;57
23460.135;33158.305;3907.5;0.429;5.005;0.331;5.005;5;5.005;40;5;300;57
23460.026;33158.359;3904.815;0.686;0.371;0.518;0.371;5;0.371;40;5;300;57
23459.925;33158.409;3902.315;0.323;4.634;0.296;4.634;21.663;4.634;30;5;300;57
23459.729;33158.507;3897.5;0.844;5.005;0.66;5.005;30.166;5.005;30;4;300;57
23459.523;33158.609;3892.5;0.666;5.005;0.7;5.005;200.156;5.005;30;4;300;57
23459.316;33158.711;3887.5;0.576;5.005;0.562;5.005;5.799;5.005;30;4;300;57
23459.11;33158.812;3882.5;0.323;5.005;0.346;5.005;22.582;5.005;30;5;300;57
23458.905;33158.911;3877.5;0.292;5.005;0.373;5.005;5;5.005;30;5;300;57
23458.702;33159.01;3872.5;0.259;5.005;0.363;5.005;42.163;5.005;30;5;300;57
23458.502;33159.107;3867.5;0.369;5.005;0.488;5.005;56.061;5.005;30;4;300;57
23458.307;33159.203;3862.5;0.273;5.005;0.451;5.005;259.078;5.005;30;4;300;57
23458.118;33159.297;3857.5;0.273;5.004;0.452;5.004;164.323;5.004;30;4;300;57
23457.935;33159.389;3852.5;0.232;5.004;0.407;5.004;105.088;5.004;30;4;300;57
23457.757;33159.479;3847.5;0.258;5.004;0.374;5.004;205.141;5.004;30;4;300;57
23457.581;33159.568;3842.5;0.501;5.004;0.603;5.004;198.303;5.004;30;4;300;57
23457.408;33159.657;3837.5;0.563;5.004;0.648;5.004;117.837;5.004;30;4;300;57
23457.234;33159.744;3832.5;0.181;5.004;0.393;5.004;478.318;5.004;30;4;300;57
23457.06;33159.832;3827.5;0.146;5.004;0.449;5.004;370.202;5.004;30;4;300;57
23456.884;33159.918;3822.5;0.286;5.004;0.495;5.004;240.247;5.004;30;4;300;57
23456.706;33160.003;3817.5;0.882;5.004;0.784;5.004;121.698;5.004;30;4;300;57
23456.525;33160.089;3812.5;0.94;5.004;0.74;5.004;22.69;5.004;30;4;300;57
23456.341;33160.175;3807.5;1.061;5.004;0.75;5.004;11.631;5.004;30;5;300;57
23456.154;33160.261;3802.5;0.74;5.004;0.669;5.004;70.381;5.004;30;5;300;57
23455.967;33160.348;3797.5;0.423;5.004;0.453;5.004;61.548;5.004;30;5;300;57
23455.783;33160.437;3792.5;0.582;5.004;0.478;5.004;11.494;5.004;30;5;300;57
23455.602;33160.533;3787.5;1.115;5.004;0.746;5.004;7.029;5.004;30;5;300;57
23455.423;33160.636;3782.5;1.123;5.004;0.836;5.004;5;5.004;30;5;300;57
23455.244;33160.745;3777.5;0.933;5.004;0.665;5.004;5;5.004;30;5;300;57
23455.065;33160.851;3772.5;1.089;5.004;0.838;5.004;14.192;5.004;30;5;300;57
23454.888;33160.955;3767.5;0.905;5.004;0.751;5.004;5;5.004;30;5;300;57
23454.713;33161.056;3762.5;0.956;5.004;0.752;5.004;5;5.004;30;5;300;57
23454.545;33161.161;3757.5;0.924;5.004;0.74;5.004;5;5.004;30;5;300;57
23454.391;33161.275;3752.5;0.659;5.004;0.635;5.004;170.881;5.004;30;5;300;57
23454.247;33161.394;3747.5;1.188;5.003;0.75;5.003;6.413;5.003;30;5;300;57
23454.105;33161.507;3742.5;0.854;5.003;0.605;5.003;87.284;5.003;30;5;300;57
23453.962;33161.616;3737.5;0.882;5.003;0.734;5.003;159.848;5.003;30;5;300;57
23453.82;33161.725;3732.5;0.749;5.003;0.755;5.003;240.626;5.003;30;5;300;57
23453.68;33161.837;3727.5;0.84;5.003;0.722;5.003;95.266;5.003;30;5;300;57
23453.536;33161.949;3722.5;1.081;5.003;0.839;5.003;11.396;5.003;30;5;300;57
23453.39;33162.06;3717.5;1.038;5.003;0.8;5.003;106.595;5.003;30;5;300;57
23453.245;33162.169;3712.5;1.231;5.003;0.931;5.003;23.725;5.003;30;5;300;57
23453.103;33162.276;3707.5;0.885;5.003;0.69;5.003;6.599;5.003;30;5;200;57
23452.962;33162.384;3702.5;0.995;5.003;0.79;5.003;6.592;5.003;30;5;200;57
23452.823;33162.494;3697.5;1.065;5.003;0.758;5.003;7.406;5.003;30;5;200;57
23452.686;33162.607;3692.5;0.681;5.003;0.746;5.003;192.083;5.003;30;5;200;57
23452.552;33162.721;3687.5;0.929;5.003;0.775;5.003;5;5.003;30;5;200;57
23452.423;33162.839;3682.5;0.9;5.003;0.753;5.003;5.4;5.003;30;5;200;57
23452.296;33162.959;3677.5;1.297;5.003;0.946;5.003;6.449;5.003;30;5;200;57
23452.17;33163.081;3672.5;1.106;5.003;0.815;5.003;25.138;5.003;30;5;200;57
23452.042;33163.205;3667.5;0.952;5.003;0.875;5.003;5;5.003;30;5;200;57
23451.914;33163.329;3662.5;0.666;5.003;0.565;5.003;11.417;5.003;30;5;200;57
23451.786;33163.453;3657.5;0.706;5.003;0.634;5.003;24.966;5.003;30;5;200;57
23451.659;33163.58;3652.5;0.64;5.003;0.667;5.003;9.467;5.003;30;5;200;57
23451.53;33163.708;3647.5;0.451;5.003;0.446;5.003;11.326;5.003;30;5;200;57
23451.397;33163.835;3642.5;0.643;5.003;0.614;5.003;5;5.003;30;5;200;57
23451.26;33163.961;3637.5;0.552;5.004;0.524;5.004;6.102;5.004;30;5;200;57
23451.12;33164.087;3632.5;0.831;5.004;0.81;5.004;17.107;5.004;30;5;200;57
23450.984;33164.219;3627.5;0.903;5.004;0.84;5.004;26.961;5.004;30;5;200;57
23450.862;33164.366;3622.5;0.824;5.004;0.798;5.004;10.6;5.004;30;5;200;57
23450.749;33164.522;3617.5;1.03;5.004;0.863;5.004;12.405;5.004;30;5;200;57
23450.631;33164.674;3612.5;0.767;5.004;0.722;5.004;28.249;5.004;30;5;200;57
23450.506;33164.823;3607.5;0.672;5.004;0.657;5.004;24.652;5.004;30;5;200;57
23450.374;33164.97;3602.5;0.752;5.004;0.867;5.004;121.344;5.004;30;5;200;57
23450.24;33165.118;3597.5;0.707;5.004;0.821;5.004;99.7;5.004;30;5;200;57
23450.108;33165.267;3592.5;0.574;5.004;0.617;5.004;47.01;5.004;30;5;200;57
23449.98;33165.417;3587.5;0.823;5.004;0.786;5.004;17.62;5.004;30;5;200;57
23449.854;33165.57;3582.5;0.869;5.004;0.806;5.004;18.503;5.004;30;5;200;57
23449.728;33165.726;3577.5;0.822;5.004;0.781;5.004;30.632;5.004;30;5;200;57
23449.601;33165.885;3572.5;0.828;5.004;0.712;5.004;27.227;5.004;30;5;200;57
23449.474;33166.045;3567.5;0.81;5.004;0.759;5.004;24.52;5.004;30;5;300;57
23449.348;33166.205;3562.5;0.677;5.004;0.698;5.004;26.604;5.004;30;5;300;57
23449.225;33166.364;3557.5;0.74;5.004;0.789;5.004;13.393;5.004;30;5;300;57
23449.105;33166.523;3552.5;0.646;5.004;0.632;5.004;54.685;5.004;30;5;300;57
23448.988;33166.683;3547.5;0.9;5.004;0.733;5.004;73.362;5.004;30;5;300;57
23448.872;33166.842;3542.5;0.68;5.004;0.67;5.004;22.783;5.004;30;5;300;57
23448.755;33167.002;3537.5;0.778;5.004;0.847;5.004;19.5;5.004;30;5;300;57
23448.636;33167.165;3532.5;0.695;5.004;0.72;5.004;12.524;5.004;30;5;300;57
23448.515;33167.328;3527.5;0.838;5.004;0.851;5.004;33.518;5.004;30;5;300;57
23448.395;33167.491;3522.5;0.623;5.004;0.856;5.004;276.658;5.004;30;5;300;57
23448.277;33167.654;3517.5;0.68;5.004;0.831;5.004;5.799;5.004;30;5;300;57
23448.16;33167.818;3512.5;0.597;5.004;0.658;5.004;5;5.004;30;5;300;57
23448.042;33167.985;3507.5;0.797;5.004;0.853;5.004;12.076;5.004;30;5;300;57
23447.923;33168.153;3502.5;0.595;5.004;0.732;5.004;40.688;5.004;30;5;300;57
23447.8;33168.321;3497.5;0.653;5.004;0.697;5.004;6.169;5.004;30;5;300;57
23447.671;33168.489;3492.5;0.5;5.005;0.669;5.005;32.55;5.005;30;5;300;57
23447.539;33168.658;3487.5;0.543;5.005;0.64;5.005;6.254;5.005;30;5;300;57
23447.408;33168.83;3482.5;1.75;5.005;1.903;5.005;13.856;5.005;30;5;300;57
23447.277;33169.003;3477.5;0.615;5.005;0.831;5.005;14.527;5.005;30;5;300;57
23447.146;33169.173;3472.5;0.664;5.005;0.887;5.005;75.163;5.005;30;5;300;57
23447.017;33169.341;3467.5;0.87;5.004;0.825;5.004;79.106;5.004;30;5;300;57
23446.89;33169.506;3462.5;0.853;5.004;0.853;5.004;6.569;5.004;30;5;300;57
23446.764;33169.667;3457.5;0.383;5.004;0.433;5.004;6.628;5.004;30;5;300;57
23446.639;33169.823;3452.5;0.449;5.004;0.572;5.004;5.593;5.004;30;5;500;57
23446.512;33169.972;3447.5;0.48;5.004;0.715;5.004;219.106;5.004;30;5;500;57
23446.386;33170.114;3442.5;0.371;5.004;0.67;5.004;40.311;5.004;30;5;500;57
23446.259;33170.25;3437.5;0.361;5.003;0.78;5.003;33.585;5.003;30;5;200;57
23446.133;33170.381;3432.5;0.598;5.003;0.901;5.003;216.863;5.003;30;5;200;57
23446.005;33170.51;3427.5;0.552;5.003;0.793;5.003;18.989;5.003;30;5;200;57
23445.869;33170.641;3422.5;0.69;5.004;0.745;5.004;11.461;5.004;30;5;200;57
23445.726;33170.775;3417.5;0.713;5.004;0.91;5.004;96.861;5.004;30;5;200;57
